gene_id,id,astrocytes_1,astrocytes_2,endothelial_1,endothelial_2,microglia_macrophage_1,microglia_macrophage_2,myelinating_oligodendrocyte_1,myelinating_oligodendrocyte_2,neurons_1,neurons_2,newly_formed_oligodendrocyte_1,newly_formed_oligodendrocyte_2,opc_1,opc_2
"Tgfb1 - Mus musculus",98725,0.99713,1.063556,46.618673,43.844113,231.143573,273.479235,0.837408,1.193675,0.487286,0.506513,0.351929,0.629628,10.632805,4.831419
"Tgfb1i1 - Mus musculus",102784,0.866967,1.465945,14.285365,14.995298,0.685165,1.311836,0.227562,0.606756,3.574441,3.621594,0.389479,0.760731,2.76378,4.099256
"Tgfb2 - Mus musculus",98726,25.202193,30.121676,10.239974,10.391265,0.1,0.1,0.1,0.160846,3.217187,3.054896,0.63709,0.805238,4.021734,3.333169
"Tgfb3 - Mus musculus",98727,1.586088,2.564132,0.810703,0.870563,0.140787,0.1,0.433641,0.476221,2.266859,1.798355,0.688708,0.692141,1.693127,1.70849
"Tgfbi - Mus musculus",99959,0.551939,0.340972,0.904626,0.784772,23.482291,25.617991,1.233915,2.920322,0.53034,0.452915,1.560893,1.212096,1.802907,2.537545
"Tgfbr1 - Mus musculus",98728,9.156303,10.442955,8.500563,8.094156,91.796561,63.184151,1.624626,2.491207,4.395454,4.263871,11.059737,7.46924,33.766031,11.573474
"Tgfbr2 - Mus musculus",98729,1.338955,1.086277,59.938145,55.73282,58.872243,61.153034,0.259897,0.311757,1.118572,1.387252,0.128409,0.191863,5.847827,3.127388
"Tgfbr3 - Mus musculus",104637,0.114131,0.149922,3.782563,3.558071,0.315975,0.36461,0.1,0.1,0.228872,0.161631,0.1,0.1,0.682939,0.680722
"Tgfbrap1 - Mus musculus",2447427,8.71379,8.47627,8.295999,8.374065,18.791919,16.646637,10.512595,12.477503,6.21297,7.629065,11.631899,15.17332,11.813953,13.706261
"Tgif1 - Mus musculus",1194497,0.752811,2.103758,42.334404,37.324435,113.586766,78.411913,0.156061,0.41218,1.518178,0.832625,0.119076,0.106142,4.802051,1.873238
"Tgif2 - Mus musculus",1915299,8.659367,11.154,10.183406,10.685195,40.955747,32.192941,1.003748,1.043785,1.373164,1.116762,0.71335,0.337818,3.4766,1.228681
"Tgif2lx2 - Mus musculus",3800824,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"Tgm1 - Mus musculus",98730,0.147514,0.219607,0.1,0.1,1.392275,0.953515,0.1,0.1,0.123376,0.1,0.1,0.1,0.1,0.1
"Tgm2 - Mus musculus",98731,0.42735,0.441088,28.045971,28.364563,182.715063,191.662939,0.570334,1.017243,0.34826,0.420862,1.277403,1.743889,9.519961,8.670389
"Tgm3 - Mus musculus",98732,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"Tgm4 - Mus musculus",3027002,0.753803,0.69319,1.239386,1.394748,1.124416,1.01756,1.600645,1.677294,0.249346,0.396179,1.348808,1.790636,0.668965,0.768025
"Tgm5 - Mus musculus",1921426,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"Tgm6 - Mus musculus",3044321,0.118177,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"Tgm7 - Mus musculus",2151164,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"Tgoln1 - Mus musculus",105080,20.231446,22.573596,56.974351,56.404018,37.195351,25.450991,16.005962,20.412127,25.478248,37.43213,36.521427,24.454108,29.47183,22.406395
"Tgs1 - Mus musculus",2151797,5.538429,5.121,2.354723,2.705289,3.396767,1.732906,0.729848,0.967983,1.293011,3.189863,4.409338,2.589856,6.793645,4.205161
"Tgtp2 - Mus musculus",98734,0.1,0.1,0.560984,0.381005,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"Th - Mus musculus",98735,0.1,0.1,0.25767,0.281362,0.1,0.1,0.1,0.11305,4.524149,3.907379,0.1,0.1,0.1,0.1
"Th1l - Mus musculus",1926424,11.076337,12.193035,9.747963,10.523084,13.155312,16.055829,7.387924,7.200587,9.192564,10.896023,8.044123,9.712557,12.600177,17.023416
"Tha1 - Mus musculus",1919026,2.100683,1.746393,0.236119,0.282673,2.988486,3.559998,0.606595,0.549135,0.465485,0.71466,1.328692,1.097786,1.09214,1.031237
"Thada - Mus musculus",3039623,2.548545,2.512199,1.181482,1.182506,2.67969,2.501261,0.527776,0.668945,1.251024,1.733477,1.757055,1.105002,2.619931,1.540662
"Thap1 - Mus musculus",1921004,2.488807,2.242246,3.654482,3.821717,2.251311,2.20618,1.900179,2.268565,3.231329,2.772089,3.935211,5.408517,4.721608,5.598802
"Thap11 - Mus musculus",1930964,6.348531,7.216574,11.321603,12.18033,8.627123,13.9715,7.280905,7.032593,12.1765,11.850924,8.15029,11.613187,17.173303,27.241259
"Thap2 - Mus musculus",1914066,3.297162,2.813367,1.492417,1.546643,0.313881,0.187291,2.835201,2.441543,2.715779,1.997333,6.386415,2.605818,5.203593,3.162525
"Thap3 - Mus musculus",1917126,11.17427,9.13978,10.706437,10.706658,12.315273,12.725484,6.100693,5.757701,8.483302,8.371747,5.853489,6.359641,7.648736,11.214578
"Thap4 - Mus musculus",1914276,4.426896,3.430462,9.456704,10.049273,6.614101,8.671672,4.041327,3.745797,5.869714,5.709844,3.04659,4.695183,4.981455,7.08863
"Thap6 - Mus musculus",1922436,1.556259,1.192411,0.57684,0.516386,1.079947,0.279045,0.460506,0.464977,0.332688,0.453264,0.899487,0.46197,1.019811,0.823234
"Thap7 - Mus musculus",1916259,4.906231,3.599889,4.486074,4.748411,9.110117,10.20491,8.132711,7.159862,3.473369,3.65068,5.622666,7.56867,6.563467,10.548268
"Thbd - Mus musculus",98736,0.314586,0.39837,18.641879,18.148913,2.719071,1.854117,0.1,0.111245,0.401808,0.153109,0.1,0.1,0.799846,1.496807
"Thbs1 - Mus musculus",98737,14.930178,32.495942,0.459076,0.638631,5.084379,3.640818,0.1,0.1,1.500656,1.798876,0.1,0.1,1.368614,1.617067
"Thbs2 - Mus musculus",98738,1.065063,1.162541,1.593155,1.652351,0.263412,0.245182,0.1,0.104091,2.344628,4.48497,0.539096,0.740223,1.46657,1.670516
"Thbs3 - Mus musculus",98739,4.997098,4.570413,0.1,0.112544,0.233866,0.239252,9.531364,9.769778,6.054656,8.313608,4.563639,4.860715,0.579724,0.311589
"Thbs4 - Mus musculus",1101779,2.149779,2.000285,0.1,0.1,0.1,0.125977,0.203302,0.130165,0.118516,0.1,0.148559,0.127308,0.959678,0.852235
"Theg - Mus musculus",1338756,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"Them4 - Mus musculus",1923028,3.043511,2.557592,1.914003,1.858216,0.6492,0.317235,4.488146,4.427306,6.171182,6.483474,4.861276,4.48924,3.33918,3.526864
"Them5 - Mus musculus",1913448,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"Themis - Mus musculus",2443552,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"Thg1l - Mus musculus",1913878,3.495692,3.03959,2.30653,2.882992,2.845437,2.221502,1.611602,2.358892,2.270725,2.545261,3.299856,2.125555,2.267495,3.958081
"Thnsl1 - Mus musculus",2139347,4.272748,2.698433,0.187549,0.334295,0.68385,0.243215,0.996851,0.985339,1.69863,1.917379,1.914549,0.651481,3.303795,3.225464
"Thnsl2 - Mus musculus",3041254,1.645822,1.333672,3.77076,3.803372,1.531616,2.298361,0.243916,0.340634,1.016623,1.663886,0.513334,1.318029,2.392968,3.13845
"Thoc1 - Mus musculus",1919668,14.704834,12.109504,6.105755,6.048659,1.659641,1.104397,1.32356,1.914373,5.780939,8.558347,7.058422,2.594134,10.139206,3.783275
"Thoc2 - Mus musculus",3040669,14.326639,15.831157,7.105591,7.410865,1.374765,0.889692,0.57874,1.130402,5.618245,7.812866,6.919286,1.473868,12.291944,3.041072
"Thoc3 - Mus musculus",1920916,2.264519,2.916276,5.68044,5.848591,5.016614,5.319483,10.865566,11.422561,8.77718,7.515025,6.986148,10.575779,4.720607,7.546298
"Thoc4 - Mus musculus",1341044,10.328002,14.692528,14.893002,16.442416,18.074942,18.091521,6.298706,6.834983,14.42577,9.314458,11.203975,13.829986,12.948754,16.690909
"Thoc5 - Mus musculus",1351333,6.166926,5.64618,10.425783,12.227515,7.088668,8.614087,6.091192,6.226445,5.631687,10.817586,7.707404,8.899767,8.971989,11.448299
"Thoc6 - Mus musculus",2677480,3.503088,2.782798,11.155827,13.365309,13.393123,15.009288,6.686623,6.133054,4.082079,4.572045,6.680049,9.342342,5.232488,6.963344
"Thoc7 - Mus musculus",1913481,22.068902,24.402074,28.639329,33.18437,6.864004,6.832556,12.955331,14.105837,31.103013,31.392016,26.102872,16.031688,34.886692,30.909354
"Thop1 - Mus musculus",1354165,6.056859,6.923867,6.781433,7.856049,5.657928,7.471206,9.397044,10.351762,11.024835,12.768806,9.804881,15.585609,10.594224,18.38327
"Thpo - Mus musculus",101875,1.100432,0.925352,0.1,0.1,0.1,0.211152,0.1,0.1,1.121162,1.534751,0.111638,0.1,0.571347,0.18913
"Thra - Mus musculus",98742,24.000072,30.820764,17.383473,18.460368,19.19613,26.744088,179.188686,179.650986,194.765091,168.968243,201.902543,320.171603,61.326821,120.642798
"Thrap3 - Mus musculus",3644921,22.481249,25.11086,18.066186,17.294943,11.578148,10.01037,6.535247,7.050175,18.715488,19.026761,14.082776,14.373346,17.267894,16.391242
"Thrb - Mus musculus",98743,3.240255,1.751636,0.1,0.1,0.1,0.1,0.1,0.226286,1.154918,1.361105,0.556723,0.433085,2.953599,2.310391
"Thrsp - Mus musculus",109126,16.560861,15.732139,0.471119,0.802625,19.147287,33.264234,22.181876,20.202093,13.708444,19.397143,6.072725,4.820526,6.141723,4.489358
"Thsd1 - Mus musculus",1929096,0.588767,0.493074,32.279951,30.808258,0.159487,0.472222,0.500528,0.589554,0.358738,0.499808,0.821578,0.709355,0.532915,0.297801
"Thsd4 - Mus musculus",2672033,0.1,0.179977,0.1,0.1,0.1,0.1,0.689118,0.941921,0.430924,0.319126,3.447868,2.078326,1.547151,1.763523
"Thsd7a - Mus musculus",2685683,0.1,0.197588,0.173612,0.1,0.1,0.1,1.317925,1.985158,7.587444,10.771898,6.156266,2.254191,5.995116,2.976116
"Thsd7b - Mus musculus",2443925,0.1,0.162886,0.1,0.1,0.1,0.1,0.1,0.1,16.386374,52.858902,1.161011,1.315888,5.861558,5.542407
"Thtpa - Mus musculus",2446078,5.183534,5.677609,5.183913,5.796149,2.81597,3.598738,10.385135,10.192379,12.223679,11.571324,9.35136,11.642498,4.674441,6.637274
"Thumpd1 - Mus musculus",2444479,7.540082,8.064212,4.972202,5.718049,5.23013,2.537934,3.017817,4.022791,10.312117,11.998831,7.752377,9.563712,10.078104,9.852303
"Thumpd2 - Mus musculus",1919417,4.950845,4.390799,2.044386,2.260631,1.335199,0.914209,0.2103,0.301913,0.715368,1.073055,1.807808,1.211205,3.88169,2.563481
"Thumpd3 - Mus musculus",1277973,12.092179,9.253943,5.538866,6.478177,4.709219,3.260424,3.682325,6.122969,3.049012,6.331825,12.09889,10.722854,8.865124,7.228848
"Thy1 - Mus musculus",98747,8.634582,6.286571,2.317991,2.212337,8.038821,14.948596,6.060166,18.06462,76.014486,79.172437,1.76775,3.776178,8.942742,17.463729
"Thyn1 - Mus musculus",1925112,8.887139,8.358621,13.454794,15.582246,4.912702,3.805684,10.137966,9.736077,9.534629,10.840028,13.281436,13.895794,14.759761,21.098823
"Tia1 - Mus musculus",107914,33.529201,36.752221,10.098274,11.828645,3.667813,2.477479,2.395554,3.415081,31.227121,27.656681,24.770093,11.692957,47.519066,19.938282
"Tial1 - Mus musculus",107913,26.199866,25.007835,11.675809,13.026435,8.718684,7.958576,5.165633,7.103978,26.331075,28.144947,19.631232,14.170268,34.590092,15.780246
"Tiam1 - Mus musculus",103306,1.07053,1.079065,53.719604,53.464929,1.926787,1.449799,0.391496,0.730889,3.629715,3.495303,0.839069,1.01028,3.200875,3.900016
"Tiam2 - Mus musculus",1344338,7.658267,7.77593,0.1,0.139833,0.137165,0.223308,0.136986,0.452516,7.745464,8.827759,0.1,0.1,0.369417,0.354111
"Ticam1 - Mus musculus",2147032,3.775598,2.898183,5.047423,4.983475,43.978899,46.381621,0.467219,0.623149,0.546935,0.64066,1.517,1.257428,5.250072,5.323791
"Ticam2 - Mus musculus",3040056,0.1,0.1,0.1,0.1,7.753574,6.936503,0.1,0.1,0.1,0.1,0.1,0.1,0.383275,0.221143
"Tie1 - Mus musculus",99906,1.813627,1.812756,257.703717,254.451963,0.726367,2.246952,0.120731,0.238654,1.279261,0.420038,0.1,0.1,0.40705,0.3044
"Tifa - Mus musculus",2182965,13.293622,17.235434,33.312031,35.20756,35.460578,23.228385,0.1,0.407758,0.396899,0.365631,0.299877,0.282174,4.540297,1.652506
"Tifab - Mus musculus",2385852,0.1,0.1,0.1,0.1,24.173432,37.861262,0.195188,0.14409,0.1,0.1,0.1,0.1,0.968705,0.462572
"Tigd2 - Mus musculus",1915390,2.219796,3.047877,4.227249,4.894903,2.57732,1.506998,0.58289,0.797789,0.64453,1.100079,2.275154,1.469206,4.804838,4.291343
"Tigd3 - Mus musculus",2681860,0.556317,0.630165,0.900318,0.722369,0.358145,0.260503,0.197412,0.265495,1.791263,1.215188,0.364673,0.454696,0.950557,1.684584
"Tigd4 - Mus musculus",2685264,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"Tigd5 - Mus musculus",2145902,0.785815,0.561492,0.401467,0.281497,0.303984,0.256067,0.188193,0.447837,0.875346,0.961315,0.247072,0.511575,0.595061,0.834786
"Tigit - Mus musculus",3642260,0.131336,0.161905,0.1,0.1,0.13666,0.156493,0.1,0.1,0.135829,0.162489,0.1,0.1,0.1,0.1
"Timd2 - Mus musculus",2159681,0.1,0.1,0.112747,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"Timd4 - Mus musculus",2445125,0.1,0.1,0.1,0.1,1.690288,0.628615,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"Timeless - Mus musculus",1321393,1.42169,1.714191,4.513574,4.234912,0.380553,0.229142,0.113183,0.20493,3.181763,5.908328,0.664477,0.465349,3.466835,3.796627
"Timm10 - Mus musculus",1353429,8.414604,8.846178,4.397269,5.32564,9.670185,12.746713,5.699144,6.421282,12.544097,8.121415,5.852379,5.976367,9.597834,16.658945
"Timm13 - Mus musculus",1353432,9.880665,10.422034,32.72399,42.22381,29.531738,39.979231,29.209893,30.071421,23.829629,22.5982,22.444655,33.877589,16.532923,30.954179
"Timm17a - Mus musculus",1343131,12.044001,11.815376,20.935511,22.550975,10.303862,7.035999,28.417225,28.396759,14.584623,17.553076,31.1815,31.846699,13.608493,18.237267
"Timm17b - Mus musculus",1343176,4.96628,4.805964,13.199849,15.129756,11.94942,16.807368,7.958886,7.412365,7.551657,7.232371,6.130241,8.573956,10.389683,15.553581
"Timm22 - Mus musculus",1929742,3.433867,3.655659,12.043051,13.360313,7.717347,9.683183,7.867494,8.359833,8.499451,8.191864,9.388418,15.172971,8.887884,16.349185
"Timm23 - Mus musculus",3704362,12.728886,11.955727,20.299543,22.932225,16.383545,15.031336,10.194544,11.324312,11.988669,12.49932,11.43013,19.222316,12.624277,18.802574
"Timm44 - Mus musculus",1343262,28.112433,24.576468,15.216885,14.658492,13.334237,10.328441,5.887952,7.367974,15.096208,20.718154,12.685941,10.07014,16.579465,12.723024
"Timm50 - Mus musculus",1913775,12.069715,12.479279,20.402012,24.941021,21.517736,30.469327,11.320807,13.309286,21.382378,16.290358,16.686495,26.544417,24.647679,45.56416
"Timm8a1 - Mus musculus",1353433,18.269686,17.687434,8.380902,11.431763,15.281076,9.811443,10.922763,11.590844,6.803389,6.670652,13.002548,13.317922,12.410438,12.851178
"Timm8a2 - Mus musculus",3615492,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"Timm8b - Mus musculus",1353424,16.495287,13.970051,40.378173,53.949974,36.998963,42.507359,54.419607,53.268278,42.979748,48.44631,42.878944,53.636684,26.807236,39.257408
"Timm9 - Mus musculus",1353436,11.396216,10.494114,5.4877,6.16533,4.089518,2.714007,4.630493,5.317121,15.641414,17.765708,8.577741,7.333577,10.020069,12.002575
"Timp1 - Mus musculus",98752,0.46451,0.792696,11.359583,11.438358,0.17195,0.308915,0.1,0.232164,0.705994,0.447863,0.1,0.1,0.178815,0.450846
"Timp2 - Mus musculus",98753,19.48647,23.011294,2.706003,2.385252,103.915956,109.148547,28.216613,35.674629,144.65037,139.658821,55.808577,67.157516,46.076452,55.9971
"Timp3 - Mus musculus",98754,145.874465,143.557032,46.860092,45.982016,0.78676,1.08491,0.730162,2.63258,8.605915,7.071235,15.624231,19.737354,35.699118,33.452298
